frame,xmin,xmax,ymin,ymax,class_id
1478020564706660836.jpg,266,272,133,146,5
1478020564706660836.jpg,433,479,130,228,1
1478020565206710542.jpg,268,274,126,139,5
1478020565206710542.jpg,412,477,124,230,1
1478020565700528383.jpg,179,191,143,153,1
1478020565700528383.jpg,272,278,129,142,5
1478020565700528383.jpg,391,479,106,233,1
1478020566200177287.jpg,179,190,138,149,1
1478020566200177287.jpg,275,281,123,136,5
1478020566200177287.jpg,378,479,106,232,1
1478020566708819281.jpg,175,187,140,151,1
1478020566708819281.jpg,279,285,123,136,5
1478020566708819281.jpg,362,479,106,232,1
1478020567200885022.jpg,174,186,141,151,1
1478020567200885022.jpg,284,291,123,135,5
1478020567200885022.jpg,360,479,106,231,1
1478020567701979985.jpg,172,183,144,154,1
1478020567701979985.jpg,291,298,124,137,5
1478020567701979985.jpg,351,477,107,222,1
1478020568201336094.jpg,163,180,142,156,1
1478020568201336094.jpg,295,302,123,135,5
1478020568201336094.jpg,343,468,108,223,1
1478020568709124245.jpg,160,177,144,158,1
1478020568709124245.jpg,305,312,122,134,5
1478020568709124245.jpg,343,467,115,215,1
1478020569201998876.jpg,154,171,144,158,1
1478020569201998876.jpg,252,261,103,114,5
1478020569201998876.jpg,254,260,103,115,5
1478020569201998876.jpg,314,321,119,131,5
1478020569201998876.jpg,340,465,115,208,1
1478020569706853841.jpg,146,163,146,160,1
1478020569706853841.jpg,254,263,100,111,5
1478020569706853841.jpg,256,262,100,112,5
1478020569706853841.jpg,327,334,114,127,5
1478020569706853841.jpg,338,462,116,202,1
1478020570201722495.jpg,129,155,145,162,1
1478020570201722495.jpg,255,264,96,107,5
1478020570201722495.jpg,258,264,93,105,5
1478020570201722495.jpg,315,321,119,132,5
1478020570201722495.jpg,337,445,119,205,1
1478020570201722495.jpg,340,351,109,124,5
1478020570703140061.jpg,117,142,144,161,1
1478020570703140061.jpg,259,268,87,98,5
1478020570703140061.jpg,260,267,82,94,5
1478020570703140061.jpg,327,332,112,125,5
1478020570703140061.jpg,331,439,118,189,1
1478020570703140061.jpg,365,375,91,116,5
1478020571202403078.jpg,96,127,142,160,1
1478020571202403078.jpg,143,157,145,156,1
1478020571202403078.jpg,143,158,143,156,1
1478020571202403078.jpg,264,272,71,88,5
1478020571202403078.jpg,264,274,69,87,5
1478020571202403078.jpg,329,431,120,191,1
1478020571202403078.jpg,343,349,109,122,5
1478020571708174641.jpg,74,105,145,164,1
1478020571708174641.jpg,123,137,145,156,1
1478020571708174641.jpg,123,139,145,158,1
1478020571708174641.jpg,271,280,54,76,5
1478020571708174641.jpg,271,279,55,77,5
1478020571708174641.jpg,326,424,122,192,1
1478020571708174641.jpg,365,376,98,120,5
1478020571708174641.jpg,367,373,103,116,5
1478020572212127625.jpg,31,74,138,168,1
1478020572212127625.jpg,86,109,144,163,1
1478020572212127625.jpg,86,111,144,159,1
1478020572212127625.jpg,277,293,31,58,5
1478020572212127625.jpg,279,291,28,58,5
1478020572212127625.jpg,317,415,121,192,1
1478020572212127625.jpg,400,411,90,112,5
1478020572212127625.jpg,401,411,90,107,5
1478020572701618409.jpg,317,406,124,189,1
1478020573209350950.jpg,318,398,126,186,1
1478020573209350950.jpg,389,399,144,156,1
1478020573209350950.jpg,400,412,146,157,1
1478020573702600672.jpg,307,387,127,187,1
1478020573702600672.jpg,400,419,147,158,1
1478020573702600672.jpg,412,444,143,161,1
1478020573702600672.jpg,416,442,145,158,1
1478020574210007983.jpg,301,382,127,186,1
1478020574210007983.jpg,439,470,138,156,1
1478020574210007983.jpg,440,466,145,158,1
1478020574709316691.jpg,296,377,127,186,1
1478020574709316691.jpg,470,479,147,160,1
1478020575203781212.jpg,296,365,127,174,1
1478020575711490055.jpg,293,359,128,175,1
1478020576209073999.jpg,290,353,130,177,1
1478020576708700579.jpg,288,348,131,178,1
1478020577207993782.jpg,291,339,140,173,1
1478020577708191560.jpg,289,337,137,170,1
1478020578208757978.jpg,287,335,135,168,1
1478020578701556598.jpg,282,331,136,169,1
1478020579202704323.jpg,278,327,137,170,1
1478020579707951349.jpg,279,324,135,167,1
1478020580201703361.jpg,279,322,134,164,1
1478020580701585942.jpg,278,321,133,162,1
1478020581208085258.jpg,278,316,136,165,1
1478020581708053543.jpg,281,319,135,164,1
1478020582211511016.jpg,283,319,135,163,1
1478020582709465140.jpg,285,319,136,163,1
1478020583208873305.jpg,285,318,140,163,1
1478020583703992248.jpg,285,314,140,163,1
1478020584210237067.jpg,283,312,140,163,1
1478020584704349088.jpg,281,311,140,163,1
1478020585212162283.jpg,279,309,140,163,1
1478020585703793752.jpg,277,307,140,163,1
1478020586203630262.jpg,276,306,139,162,1
1478020586703275893.jpg,275,305,138,161,1
1478020587209745574.jpg,274,304,138,161,1
1478020587709325740.jpg,274,303,138,161,1
1478020588209920760.jpg,273,303,137,160,1
1478020588710384533.jpg,273,302,137,160,1
1478020589208843100.jpg,272,302,137,160,1
1478020589702231080.jpg,142,163,144,156,1
1478020589702231080.jpg,272,302,138,160,1
1478020590208609714.jpg,114,135,145,157,1
1478020590208609714.jpg,271,301,138,159,1
1478020590702435370.jpg,75,107,140,159,1
1478020590702435370.jpg,270,300,134,156,1
1478020591209705124.jpg,269,299,135,157,1
1478020591703147642.jpg,271,301,140,161,1
1478020592203006811.jpg,270,300,140,161,1
1478020592708498650.jpg,268,298,140,161,1
1478020593203378328.jpg,268,298,136,158,1
1478020593702931877.jpg,268,298,137,158,1
1478020594208755167.jpg,269,299,139,160,1
1478020594709762265.jpg,270,300,141,163,1
1478020595212131404.jpg,269,299,138,160,1
1478020595709375575.jpg,268,298,136,157,1
1478020596210597655.jpg,268,298,138,160,1
1478020596709296824.jpg,271,296,138,156,1
1478020597210213075.jpg,270,295,140,158,1
1478020597703424604.jpg,267,292,139,157,1
1478020598209561587.jpg,264,289,139,157,1
1478020598711085237.jpg,264,290,139,157,1
1478020599208849051.jpg,266,291,140,158,1
1478020599702483565.jpg,264,288,139,157,1
1478020600208830427.jpg,266,290,139,157,1
1478020600703438600.jpg,264,288,141,158,1
1478020601203587495.jpg,264,286,139,156,1
1478020601711775609.jpg,264,285,141,158,1
1478020602204408114.jpg,263,286,139,157,1
1478020602704512598.jpg,263,287,137,157,1
1478020603204393782.jpg,262,288,135,157,1
1478020603704604991.jpg,262,289,133,157,1
1478020604203617302.jpg,262,289,135,160,1
1478020604704089177.jpg,264,287,136,159,1
1478020605205507884.jpg,262,286,135,158,1
1478020605709219738.jpg,261,284,134,157,1
1478020606209522192.jpg,260,283,140,163,1
1478020606709314980.jpg,241,247,122,131,5
1478020606709314980.jpg,261,284,134,157,1
1478020606709314980.jpg,270,274,130,139,5
1478020607209686832.jpg,240,245,120,129,5
1478020607209686832.jpg,258,282,135,157,1
1478020607209686832.jpg,270,275,130,139,5
1478020607710035712.jpg,241,246,124,133,5
1478020607710035712.jpg,255,278,141,163,1
1478020607710035712.jpg,271,277,134,143,5
1478020608211435513.jpg,239,245,123,133,5
1478020608211435513.jpg,257,280,140,160,1
1478020608211435513.jpg,272,278,134,143,5
1478020608211435513.jpg,281,288,131,142,5
1478020608701921747.jpg,239,244,123,132,5
1478020608701921747.jpg,258,281,140,160,1
1478020608701921747.jpg,273,279,135,144,5
1478020608701921747.jpg,283,291,133,144,5
1478020609202195342.jpg,240,246,121,131,5
1478020609202195342.jpg,259,282,140,160,1
1478020609202195342.jpg,277,283,135,143,5
1478020609202195342.jpg,288,296,133,143,5
1478020609703211574.jpg,242,247,116,126,5
1478020609703211574.jpg,260,283,138,158,1
1478020609703211574.jpg,280,285,130,140,5
1478020609703211574.jpg,293,301,130,141,5
1478020610202639601.jpg,242,247,113,122,5
1478020610202639601.jpg,261,284,136,156,1
1478020610202639601.jpg,283,289,128,138,5
1478020610202639601.jpg,299,306,126,136,5
1478020610202639601.jpg,306,320,144,156,1
1478020610702098745.jpg,243,250,113,123,5
1478020610702098745.jpg,244,250,112,122,5
1478020610702098745.jpg,263,286,137,157,1
1478020610702098745.jpg,287,293,130,137,5
1478020610702098745.jpg,289,294,128,139,5
1478020610702098745.jpg,309,314,126,136,5
1478020610702098745.jpg,309,317,125,136,5
1478020610702098745.jpg,310,324,145,157,1
1478020611207959731.jpg,245,252,111,121,5
1478020611207959731.jpg,246,251,111,120,5
1478020611207959731.jpg,265,288,138,158,1
1478020611207959731.jpg,296,301,128,139,5
1478020611207959731.jpg,296,302,131,139,5
1478020611207959731.jpg,315,341,145,157,1
1478020611207959731.jpg,315,347,145,158,1
1478020611207959731.jpg,321,326,128,137,5
1478020611207959731.jpg,322,329,124,135,5
1478020611702894816.jpg,247,254,111,121,5
1478020611702894816.jpg,248,254,111,120,5
1478020611702894816.jpg,269,292,141,161,1
1478020611702894816.jpg,303,309,133,141,5
1478020611702894816.jpg,304,309,131,141,5
1478020611702894816.jpg,317,356,151,162,1
1478020611702894816.jpg,323,354,150,162,1
1478020611702894816.jpg,336,343,130,139,5
1478020611702894816.jpg,337,345,128,139,5
1478020612211281066.jpg,248,255,101,114,5
1478020612211281066.jpg,249,255,103,113,5
1478020612211281066.jpg,271,294,137,157,1
1478020612211281066.jpg,310,316,123,136,5
1478020612211281066.jpg,310,318,123,136,5
1478020612211281066.jpg,326,369,146,160,1
1478020612211281066.jpg,333,369,144,161,1
1478020612211281066.jpg,354,361,116,129,5
1478020612211281066.jpg,354,361,116,128,5
1478020612702513062.jpg,248,255,96,111,5
1478020612702513062.jpg,272,295,138,158,1
1478020612702513062.jpg,318,327,122,133,5
1478020612702513062.jpg,339,386,144,162,1
1478020612702513062.jpg,379,389,109,126,5
1478020613209377581.jpg,249,258,89,104,5
1478020613209377581.jpg,274,297,139,159,1
1478020613209377581.jpg,331,341,120,135,5
1478020613209377581.jpg,360,413,147,167,1
1478020613209377581.jpg,412,440,148,164,1
1478020613707533776.jpg,254,262,78,96,5
1478020613707533776.jpg,277,300,141,161,1
1478020613707533776.jpg,352,359,114,130,5
1478020613707533776.jpg,388,457,147,171,1
1478020614203558690.jpg,256,267,59,81,5
1478020614203558690.jpg,278,301,139,159,1
1478020614203558690.jpg,380,389,111,125,5
1478020614710193272.jpg,266,277,43,65,5
1478020614710193272.jpg,278,304,140,161,1
1478020615204012269.jpg,166,178,145,157,1
1478020615204012269.jpg,184,193,145,155,1
1478020615204012269.jpg,278,305,141,162,1
1478020615703069992.jpg,147,159,142,154,1
1478020615703069992.jpg,176,187,142,154,1
1478020615703069992.jpg,278,305,142,162,1
1478020616202119718.jpg,107,132,146,160,1
1478020616202119718.jpg,166,179,142,157,1
1478020616202119718.jpg,278,306,142,163,1
1478020616708251322.jpg,155,169,142,157,1
1478020616708251322.jpg,156,170,142,156,1
1478020616708251322.jpg,278,306,143,164,1
1478020617203418040.jpg,136,153,147,160,1
1478020617203418040.jpg,137,158,147,161,1
1478020617203418040.jpg,278,307,144,165,1
1478020617703570382.jpg,106,135,133,156,1
1478020617703570382.jpg,110,131,138,153,1
1478020617703570382.jpg,278,307,135,159,1
1478020618203539550.jpg,121,142,138,158,1
1478020618203539550.jpg,125,146,140,156,1
1478020618203539550.jpg,278,309,136,160,1
1478020618703950920.jpg,88,109,140,160,1
1478020618703950920.jpg,88,109,143,159,1
1478020618703950920.jpg,278,312,137,161,1
1478020619209701842.jpg,91,116,139,166,1
1478020619209701842.jpg,145,168,142,156,1
1478020619209701842.jpg,175,189,143,154,1
1478020619209701842.jpg,279,314,137,163,1
1478020619702920138.jpg,108,137,142,159,1
1478020619702920138.jpg,160,179,140,154,1
1478020619702920138.jpg,162,175,143,154,1
1478020619702920138.jpg,280,316,136,165,1
1478020620210123074.jpg,137,158,138,153,1
1478020620210123074.jpg,141,158,136,155,1
1478020620210123074.jpg,284,320,136,165,1
1478020620710189074.jpg,97,135,137,161,1
1478020620710189074.jpg,101,129,142,161,1
1478020620710189074.jpg,288,324,137,166,1
1478020621211798339.jpg,288,325,137,165,1
1478020621711798275.jpg,143,157,139,154,1
1478020621711798275.jpg,288,327,137,165,1
1478020622202230099.jpg,92,125,144,164,1
1478020622202230099.jpg,95,124,145,159,1
1478020622202230099.jpg,153,166,141,156,1
1478020622202230099.jpg,288,328,137,165,1
1478020622708807416.jpg,123,144,139,154,1
1478020622708807416.jpg,124,145,137,156,1
1478020622708807416.jpg,288,330,137,165,1
1478020623208888118.jpg,111,130,141,154,1
1478020623208888118.jpg,289,331,137,167,1
1478020623702639038.jpg,61,91,142,160,1
1478020623702639038.jpg,291,332,137,169,1
1478020624209842692.jpg,169,179,138,152,1
1478020624209842692.jpg,291,332,137,170,1
1478020624711790466.jpg,117,133,143,158,1
1478020624711790466.jpg,154,167,143,155,1
1478020624711790466.jpg,292,333,138,170,1
1478020625211440145.jpg,65,95,141,160,1
1478020625211440145.jpg,128,150,142,157,1
1478020625211440145.jpg,292,333,138,170,1
1478020625711101709.jpg,90,112,143,158,1
1478020625711101709.jpg,293,334,138,170,1
1478020626211438315.jpg,116,140,141,161,1
1478020626211438315.jpg,293,334,138,170,1
1478020626704614590.jpg,100,123,140,158,1
1478020626704614590.jpg,293,334,138,170,1
1478020627205180641.jpg,289,337,135,171,1
1478020627711895447.jpg,289,336,138,174,1
1478020628204313443.jpg,287,335,134,170,1
1478020628704840674.jpg,291,338,134,170,1
1478020629205251010.jpg,291,338,135,171,1
1478020629705092941.jpg,290,337,137,173,1
1478020630205714858.jpg,158,173,141,152,1
1478020630205714858.jpg,290,338,137,173,1
1478020630705456680.jpg,291,339,137,173,1
1478020631205595580.jpg,294,342,137,173,1
1478020631705120546.jpg,105,121,142,155,1
1478020631705120546.jpg,106,121,140,157,1
1478020631705120546.jpg,289,336,135,171,1
1478020632211302748.jpg,64,92,140,161,1
1478020632211302748.jpg,66,90,142,164,1
1478020632211302748.jpg,288,336,135,171,1
1478020632710790989.jpg,289,336,132,168,1
1478020633205868287.jpg,286,333,137,173,1
1478020633710558467.jpg,288,335,138,174,1
1478020634209739476.jpg,286,334,137,173,1
1478020634703948906.jpg,286,334,133,169,1
1478020635203636900.jpg,287,334,136,172,1
1478020635710000416.jpg,288,336,137,173,1
1478020636204581230.jpg,291,339,137,173,1
1478020636703850949.jpg,294,341,137,173,1
1478020637210539592.jpg,303,351,137,173,1
1478020637705562678.jpg,310,357,134,172,1
1478020638204479503.jpg,317,366,132,172,1
1478020638704374504.jpg,324,376,136,176,1
1478020639211310381.jpg,331,393,132,177,1
1478020639705019867.jpg,346,411,136,179,1
1478020640204766605.jpg,367,435,129,175,1
1478020640711373815.jpg,394,466,130,176,1
1478020641213687273.jpg,427,478,132,183,1
1478020641705630575.jpg,271,290,142,151,1
1478020642210920002.jpg,112,139,139,150,1
1478020642210920002.jpg,183,195,138,149,1
1478020642210920002.jpg,192,199,141,150,1
1478020642210920002.jpg,199,210,138,151,1
1478020642210920002.jpg,284,303,142,151,1
1478020642704536175.jpg,111,138,137,147,1
1478020642704536175.jpg,185,198,137,148,1
1478020642704536175.jpg,197,205,139,149,1
1478020642704536175.jpg,206,216,137,149,1
1478020642704536175.jpg,292,311,141,149,1
1478020643204304455.jpg,103,130,139,150,1
1478020643204304455.jpg,189,202,137,148,1
1478020643204304455.jpg,199,207,139,149,1
1478020643204304455.jpg,208,218,138,151,1
1478020643204304455.jpg,238,244,116,125,5
1478020643204304455.jpg,254,259,117,126,5
1478020643204304455.jpg,282,287,128,136,5
1478020643204304455.jpg,289,295,126,133,5
1478020643204304455.jpg,290,297,123,135,5
1478020643204304455.jpg,304,322,140,149,1
1478020643704588544.jpg,99,126,137,147,1
1478020643704588544.jpg,190,203,136,147,1
1478020643704588544.jpg,201,208,139,148,1
1478020643704588544.jpg,209,219,139,151,1
1478020643704588544.jpg,241,247,115,124,5
1478020643704588544.jpg,259,264,116,125,5
1478020643704588544.jpg,290,295,127,135,5
1478020643704588544.jpg,298,304,122,130,5
1478020643704588544.jpg,298,305,123,135,5
1478020643704588544.jpg,312,333,140,150,1
1478020644205619480.jpg,96,123,135,145,1
1478020644205619480.jpg,192,204,136,147,1
1478020644205619480.jpg,203,210,137,146,1
1478020644205619480.jpg,211,224,135,147,1
1478020644205619480.jpg,229,236,108,118,5
1478020644205619480.jpg,230,236,111,120,5
1478020644205619480.jpg,246,251,109,118,5
1478020644205619480.jpg,247,254,111,121,5
1478020644205619480.jpg,264,272,111,121,5
1478020644205619480.jpg,265,270,110,119,5
1478020644205619480.jpg,299,304,124,132,5
1478020644205619480.jpg,309,315,119,126,5
1478020644205619480.jpg,310,317,119,131,5
1478020644205619480.jpg,320,349,138,149,1
1478020644712955174.jpg,87,114,138,148,1
1478020644712955174.jpg,191,204,138,149,1
1478020644712955174.jpg,205,212,139,148,1
1478020644712955174.jpg,214,226,138,149,1
1478020644712955174.jpg,232,238,108,118,5
1478020644712955174.jpg,232,238,108,118,5
1478020644712955174.jpg,252,258,111,121,5
1478020644712955174.jpg,252,258,110,119,5
1478020644712955174.jpg,270,277,112,122,5
1478020644712955174.jpg,271,276,112,121,5
1478020644712955174.jpg,305,313,123,136,5
1478020644712955174.jpg,306,310,123,132,5
1478020644712955174.jpg,320,327,119,131,5
1478020644712955174.jpg,321,327,120,128,5
1478020644712955174.jpg,335,364,140,151,1
1478020645204562457.jpg,78,105,139,149,1
1478020645204562457.jpg,188,202,138,150,1
1478020645204562457.jpg,204,212,138,147,1
1478020645204562457.jpg,214,227,138,149,1
1478020645204562457.jpg,232,239,105,114,5
1478020645204562457.jpg,235,240,106,115,5
1478020645204562457.jpg,255,262,106,116,5
1478020645204562457.jpg,256,261,105,114,5
1478020645204562457.jpg,273,281,108,118,5
1478020645204562457.jpg,276,281,108,117,5
1478020645204562457.jpg,312,319,122,130,5
1478020645204562457.jpg,312,320,123,135,5
1478020645204562457.jpg,333,340,116,128,5
1478020645204562457.jpg,333,339,116,123,5
1478020645204562457.jpg,343,381,137,150,1
1478020645204562457.jpg,391,432,133,153,1
1478020645704830145.jpg,61,98,136,152,1
1478020645704830145.jpg,186,201,138,151,1
1478020645704830145.jpg,203,212,138,147,1
1478020645704830145.jpg,213,229,140,150,1
1478020645704830145.jpg,236,242,104,114,5
1478020645704830145.jpg,237,242,104,113,5
1478020645704830145.jpg,256,263,105,114,5
1478020645704830145.jpg,259,265,106,116,5
1478020645704830145.jpg,276,285,108,116,5
1478020645704830145.jpg,280,287,108,118,5
1478020645704830145.jpg,319,326,122,130,5
1478020645704830145.jpg,319,327,122,134,5
1478020645704830145.jpg,345,353,113,127,5
1478020645704830145.jpg,346,352,113,121,5
1478020645704830145.jpg,352,390,139,153,1
1478020645704830145.jpg,406,447,134,154,1
1478020646204823634.jpg,45,92,135,153,1
1478020646204823634.jpg,139,147,116,129,5
1478020646204823634.jpg,185,201,135,148,1
1478020646204823634.jpg,203,212,137,146,1
1478020646204823634.jpg,214,230,136,150,1
1478020646204823634.jpg,236,243,99,108,5
1478020646204823634.jpg,238,243,99,109,5
1478020646204823634.jpg,260,267,98,107,5
1478020646204823634.jpg,261,267,99,110,5
1478020646204823634.jpg,283,291,99,108,5
1478020646204823634.jpg,283,290,101,113,5
1478020646204823634.jpg,328,336,115,127,5
1478020646204823634.jpg,329,336,116,124,5
1478020646204823634.jpg,359,367,106,118,5
1478020646204823634.jpg,361,369,106,120,5
1478020646204823634.jpg,364,402,135,149,1
1478020646204823634.jpg,429,470,129,148,1
1478020646704249003.jpg,29,77,136,154,1
1478020646704249003.jpg,131,139,116,129,5
1478020646704249003.jpg,179,198,134,149,1
1478020646704249003.jpg,199,210,136,149,1
1478020646704249003.jpg,210,229,133,150,1
1478020646704249003.jpg,236,242,95,107,5
1478020646704249003.jpg,237,242,97,107,5
1478020646704249003.jpg,260,267,95,106,5
1478020646704249003.jpg,262,269,95,108,5
